database_name	schema_name	function_name	function_type	return_type	parameters	parameter_types	varargs	macro_definition	has_side_effects	internal	description	function_oid
system	main	reservoir_quantile	aggregate	TINYINT	x|quantile|sample_size	TINYINT|DOUBLE|INTEGER			false	true	Gives the approximate quantile using reservoir sampling, the sample size is optional and uses 8192 as a default size.	1144
system	main	reservoir_quantile	aggregate	TINYINT	x|quantile	TINYINT|DOUBLE			false	true	Gives the approximate quantile using reservoir sampling, the sample size is optional and uses 8192 as a default size.	1144
system	main	reservoir_quantile	aggregate	DECIMAL[]	x|quantile|sample_size	DECIMAL|DOUBLE[]|INTEGER			false	true	Gives the approximate quantile using reservoir sampling, the sample size is optional and uses 8192 as a default size.	1144
system	main	reservoir_quantile	aggregate	DECIMAL[]	x|quantile	DECIMAL|DOUBLE[]			false	true	Gives the approximate quantile using reservoir sampling, the sample size is optional and uses 8192 as a default size.	1144
system	main	reservoir_quantile	aggregate	HUGEINT	x|quantile	HUGEINT|DOUBLE			false	true	Gives the approximate quantile using reservoir sampling, the sample size is optional and uses 8192 as a default size.	1144
system	main	reverse	scalar	VARCHAR	string	VARCHAR			false	true	Reverses the `string`.	1146
system	main	right	scalar	VARCHAR	string|count	VARCHAR|BIGINT			false	true	Extract the right-most `count` characters.	1148
system	main	right_grapheme	scalar	VARCHAR	string|count	VARCHAR|BIGINT			false	true	Extracts the right-most `count` grapheme clusters.	1150
system	main	round	scalar	TINYINT	x	TINYINT			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	TINYINT	x|precision	TINYINT|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	SMALLINT	x	SMALLINT			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	SMALLINT	x|precision	SMALLINT|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	INTEGER	x	INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	INTEGER	x|precision	INTEGER|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	BIGINT	x	BIGINT			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	BIGINT	x|precision	BIGINT|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	HUGEINT	x	HUGEINT			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	HUGEINT	x|precision	HUGEINT|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	FLOAT	x	FLOAT			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	FLOAT	x|precision	FLOAT|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	DOUBLE	x	DOUBLE			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	DOUBLE	x|precision	DOUBLE|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	DECIMAL	x	DECIMAL			false	true	Rounds x to s decimal places	1152
system	main	round	scalar	DECIMAL	x|precision	DECIMAL|INTEGER			false	true	Rounds x to s decimal places	1152
system	main	round_even	macro		x|n			CASE  WHEN ((((abs(x) * power(10, (n + 1))) % 10) = 5)) THEN ((round((x / 2), n) * 2)) ELSE round(x, n) END		true		2052
system	main	roundbankers	macro		x|n			round_even(x, n)		true		2053
system	main	row	scalar	STRUCT			ANY		false	true	Create an unnamed STRUCT (tuple) containing the argument values.	528
system	main	row_number	aggregate	BIGINT					false	true		0
system	main	row_to_json	scalar	JSON			ANY		false	true		1970
system	main	rpad	scalar	VARCHAR	string|count|character	VARCHAR|INTEGER|VARCHAR			false	true	Pads the `string` with the `character` on the right until it has `count` characters. Truncates the `string` on the right if it has more than `count` characters.	1154
system	main	rtrim	scalar	VARCHAR	string	VARCHAR			false	true	Removes any occurrences of any of the `characters` from the right side of the `string`. `characters` defaults to `space`.	1156
system	main	rtrim	scalar	VARCHAR	string|characters	VARCHAR|VARCHAR			false	true	Removes any occurrences of any of the `characters` from the right side of the `string`. `characters` defaults to `space`.	1156
system	main	second	scalar	BIGINT	ts	INTERVAL			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	TIME			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	TIMESTAMP			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	TIME WITH TIME ZONE			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	TIME_NS			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	TIMESTAMP WITH TIME ZONE			false	true	Extract the second component from a date or timestamp	1902
system	main	second	scalar	BIGINT	ts	DATE			false	true	Extract the second component from a date or timestamp	1902
system	main	sem	aggregate	DOUBLE	x	DOUBLE			false	true	Returns the standard error of the mean	1159
system	main	seq_scan	table							true		2
system	main	session_user	macro					'duckdb'		true		2051
system	main	set_bit	scalar	BIT	bitstring|index|new_value	BIT|INTEGER|INTEGER			false	true	Sets the nth bit in bitstring to newvalue; the first (leftmost) bit is indexed 0. Returns a new bitstring	1161
system	main	setseed	scalar	"NULL"	col0	DOUBLE			true	true	Sets the seed to be used for the random function	1163
system	main	sha1	scalar	VARCHAR	value	VARCHAR			false	true	Returns a `VARCHAR` with the SHA-1 hash of the `value`.	530
system	main	sha1	scalar	VARCHAR	blob	BLOB			false	true	Returns a `VARCHAR` with the SHA-1 hash of the `blob`.	530
system	main	sha256	scalar	VARCHAR	value	VARCHAR			false	true	Returns a `VARCHAR` with the SHA-256 hash of the `value`	532
system	main	sha256	scalar	VARCHAR	blob	BLOB			false	true	Returns a `VARCHAR` with the SHA-256 hash of the `blob`.	532
system	pg_catalog	shobj_description	macro		object_oid|catalog_name			NULL		true		2151
system	main	show	pragma		col0	VARCHAR				true		150
system	main	show_databases	pragma							true		144
system	main	show_tables	pragma							true		140
system	main	show_tables_expanded	pragma							true		142
system	main	sign	scalar	TINYINT	x	FLOAT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	DOUBLE			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	UTINYINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	UINTEGER			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	UBIGINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	UHUGEINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	TINYINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	SMALLINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	USMALLINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	INTEGER			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	BIGINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	sign	scalar	TINYINT	x	HUGEINT			false	true	Returns the sign of x as -1, 0 or 1	1165
system	main	signbit	scalar	BOOLEAN	x	FLOAT			false	true	Returns whether the signbit is set or not	1167
system	main	signbit	scalar	BOOLEAN	x	DOUBLE			false	true	Returns whether the signbit is set or not	1167
system	main	sin	scalar	DOUBLE	x	DOUBLE			false	true	Computes the sin of x	1169
system	main	sinh	scalar	DOUBLE	x	DOUBLE			false	true	Computes the hyperbolic sin of x	1171
system	main	skewness	aggregate	DOUBLE	x	DOUBLE			false	true	Returns the skewness of all input values.	1173
system	main	sleep_ms	scalar	"NULL"	milliseconds	BIGINT			true	true	Sleeps for the specified number of milliseconds and returns NULL	1175
system	main	sniff_csv	table		col0|delim|dateformat|column_names|sep|hive_partitioning|header|escape|allow_quoted_nulls|comment|maximum_line_size|new_line|columns|rejects_limit|force_not_null|timestampformat|auto_detect|sample_size|auto_type_candidates|nullstr|encoding|normalize_names|rejects_table|column_types|skip|types|max_line_size|quote|rejects_scan|ignore_errors|compression|names|force_match|store_rejects|all_varchar|buffer_size|decimal_separator|parallel|null_padding|dtypes|strict_mode|thousands|files_to_sniff|filename|union_by_name|hive_types|hive_types_autocast	VARCHAR|VARCHAR|VARCHAR|VARCHAR[]|VARCHAR|BOOLEAN|BOOLEAN|VARCHAR|BOOLEAN|VARCHAR|VARCHAR|VARCHAR|ANY|BIGINT|VARCHAR[]|VARCHAR|BOOLEAN|BIGINT|ANY|ANY|VARCHAR|BOOLEAN|VARCHAR|ANY|BIGINT|ANY|VARCHAR|VARCHAR|VARCHAR|BOOLEAN|VARCHAR|VARCHAR[]|BOOLEAN|BOOLEAN|BOOLEAN|UBIGINT|VARCHAR|BOOLEAN|BOOLEAN|ANY|BOOLEAN|VARCHAR|BIGINT|ANY|BOOLEAN|ANY|BOOLEAN				true		120
system	main	split	scalar	VARCHAR[]	string|separator	VARCHAR|VARCHAR			false	true	Splits the `string` along the `separator`.	534
system	main	split_part	macro		string|delimiter|position			CASE  WHEN (((string IS NOT NULL) AND ("delimiter" IS NOT NULL) AND ("position" IS NOT NULL))) THEN (COALESCE(string_split(string, "delimiter")["position"], '')) ELSE NULL END		true		2069
system	main	sqrt	scalar	DOUBLE	x	DOUBLE			false	true	Returns the square root of x	1177
system	main	st_asbinary	scalar	BLOB	geom	GEOMETRY			false	true	Returns the Well-Known Binary (WKB) representation of the geometry	536
system	main	st_astext	scalar	VARCHAR	geom	GEOMETRY			false	true	Returns the Well-Known Text (WKT) representation of the geometry	538
system	main	st_aswkb	scalar	BLOB	geom	GEOMETRY			false	true	Returns the Well-Known Binary (WKB) representation of the geometry	540
system	main	st_aswkt	scalar	VARCHAR	geom	GEOMETRY			false	true	Returns the Well-Known Text (WKT) representation of the geometry	542
system	main	st_crs	scalar	VARCHAR	geom	GEOMETRY			false	true	Returns the Coordinate Reference System (CRS) identifier of the geometry	544
system	main	st_geomfromwkb	scalar	GEOMETRY	wkb	BLOB			false	true	Creates a geometry from Well-Known Binary (WKB) representation	546
system	main	st_intersects_extent	scalar	BOOLEAN	geom1|geom2	GEOMETRY|GEOMETRY			false	true	Returns true if the geometries bounding boxes intersect	548
system	main	st_setcrs	scalar	GEOMETRY	geom|crs	GEOMETRY|VARCHAR			false	true	Sets the Coordinate Reference System (CRS) identifier of the geometry	550
system	main	starts_with	scalar	BOOLEAN	string|search_string	VARCHAR|VARCHAR			false	true	Returns `true` if `string` begins with `search_string`.	1179
system	main	stats	scalar	VARCHAR	expression	ANY			true	true	Returns a string with statistics about the expression. Expression can be a column, constant, or SQL expression	1181
system	main	stddev	aggregate	DOUBLE	x	DOUBLE			false	true	Returns the sample standard deviation	1183
system	main	stddev_pop	aggregate	DOUBLE	x	DOUBLE			false	true	Returns the population standard deviation.	1185
system	main	stddev_samp	aggregate	DOUBLE	x	DOUBLE			false	true	Returns the sample standard deviation	1187
system	main	storage_info	pragma		col0	VARCHAR				true		136
system	main	str_split	scalar	VARCHAR[]	string|separator	VARCHAR|VARCHAR			false	true	Splits the `string` along the `separator`.	552
system	main	str_split_regex	scalar	VARCHAR[]	string|regex|options	VARCHAR|VARCHAR|VARCHAR			false	true	Splits the `string` along the `regex`. A set of optional regex `options` can be set.	554
system	main	str_split_regex	scalar	VARCHAR[]	string|regex	VARCHAR|VARCHAR			false	true	Splits the `string` along the `regex`. A set of optional regex `options` can be set.	554
system	main	strftime	scalar	VARCHAR	data|format	TIMESTAMP|VARCHAR			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	TIMESTAMP_NS|VARCHAR			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	VARCHAR|DATE			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	VARCHAR|TIMESTAMP			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	VARCHAR|TIMESTAMP_NS			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	DATE|VARCHAR			false	true	Converts a `date` to a string according to the format string.	1937
system	main	strftime	scalar	VARCHAR	data|format	TIMESTAMP WITH TIME ZONE|VARCHAR			false	true	Converts a `date` to a string according to the format string.	1937
system	main	string_agg	aggregate	VARCHAR	str|arg	ANY|VARCHAR			false	true	Concatenates the column string values with an optional separator.	1189
system	main	string_agg	aggregate	VARCHAR	str	ANY			false	true	Concatenates the column string values with an optional separator.	1189
system	main	string_split	scalar	VARCHAR[]	string|separator	VARCHAR|VARCHAR			false	true	Splits the `string` along the `separator`.	558
system	main	string_split_regex	scalar	VARCHAR[]	string|regex|options	VARCHAR|VARCHAR|VARCHAR			false	true	Splits the `string` along the `regex`. A set of optional regex `options` can be set.	560
system	main	string_split_regex	scalar	VARCHAR[]	string|regex	VARCHAR|VARCHAR			false	true	Splits the `string` along the `regex`. A set of optional regex `options` can be set.	560
system	main	string_to_array	scalar	VARCHAR[]	string|separator	VARCHAR|VARCHAR			false	true	Splits the `string` along the `separator`.	562
system	main	strip_accents	scalar	VARCHAR	string	VARCHAR			false	true	Strips accents from `string`.	564
system	main	strlen	scalar	BIGINT	string	VARCHAR			false	true	Number of bytes in `string`.	566
system	main	strpos	scalar	BIGINT	string|search_string	VARCHAR|VARCHAR			false	true	Returns location of first occurrence of `search_string` in `string`, counting from 1. Returns 0 if no match found.	1191
system	main	strptime	scalar	TIMESTAMP	text|format-list	VARCHAR|VARCHAR[]			false	true	Converts the `string` text to timestamp applying the format strings in the list until one succeeds. Throws an error on failure. To return `NULL` on failure, use try_strptime.	568
system	main	strptime	scalar	TIMESTAMP	text|format	VARCHAR|VARCHAR			false	true	Converts the `string` text to timestamp according to the format string. Throws an error on failure. To return `NULL` on failure, use try_strptime.	568
system	main	struct_concat	scalar	STRUCT			ANY		false	true	Merge the multiple STRUCTs into a single STRUCT.	570
system	main	struct_contains	scalar	BOOLEAN	struct|'entry'	STRUCT|ANY			false	true	Check if an unnamed STRUCT contains the value.	572
system	main	struct_extract	scalar	ANY	struct|'entry'	STRUCT|VARCHAR			false	true	Extract the named entry from the STRUCT.	574
system	main	struct_extract	scalar	ANY	struct|'entry'	STRUCT|BIGINT			false	true	Extract the named entry from the STRUCT.	574
system	main	struct_extract_at	scalar	ANY	struct|'entry'	STRUCT|BIGINT			false	true	Extract the entry from the STRUCT by position (starts at 1!).	576
system	main	struct_has	scalar	BOOLEAN	struct|'entry'	STRUCT|ANY			false	true	Check if an unnamed STRUCT contains the value.	578
system	main	struct_indexof	scalar	INTEGER	struct|'entry'	STRUCT|ANY			false	true	Get the position of the entry in an unnamed STRUCT, starting at 1.	580
system	main	struct_insert	scalar	STRUCT			ANY		false	true	Adds field(s)/value(s) to an existing STRUCT with the argument values. The entry name(s) will be the bound variable name(s)	1193
system	main	struct_keys	scalar	VARCHAR[]	struct	ANY			false	true	Returns the field names of a STRUCT as a list	1195
system	main	struct_pack	scalar	STRUCT			ANY		false	true	Create a STRUCT containing the argument values. The entry name will be the bound variable name.	582
system	main	struct_position	scalar	INTEGER	struct|'entry'	STRUCT|ANY			false	true	Get the position of the entry in an unnamed STRUCT, starting at 1.	584
system	main	struct_update	scalar	STRUCT			ANY		false	true	Changes field(s)/value(s) to an existing STRUCT with the argument values. The entry name(s) will be the bound variable name(s)	1197
system	main	struct_values	scalar	STRUCT	struct	STRUCT			false	true	Returns the field values of a STRUCT as an UnnamedStruct	1199
system	main	substr	scalar	VARCHAR	string|start	VARCHAR|BIGINT			false	true	Extracts substring starting from character `start` up to the end of the string. If optional argument `length` is set, extracts a substring of `length` characters instead. Note that a `start` value of `1` refers to the first character of the `string`.	586
system	main	substr	scalar	VARCHAR	string|start|length	VARCHAR|BIGINT|BIGINT			false	true	Extracts substring starting from character `start` up to the end of the string. If optional argument `length` is set, extracts a substring of `length` characters instead. Note that a `start` value of `1` refers to the first character of the `string`.	586
